match_id,player_id,match_date,kills,deaths,assists,accuracy,headshot_rate,avg_reaction_time_ms,shots_fired,damage_dealt,movement_speed_avg,play_duration_seconds,is_cheater
865a5dcd-a016-d50a-6510-8b6faedbd272,player_0571,2025-01-14,5,10,7,0.4749,0.1253,180.6,284,1265,5.85,1447,False
1b3eaba1-d771-b446-7ac5-32884053f74e,player_0252,2025-01-14,8,0,2,0.3394,0.148,197.8,342,625,5.77,1833,False
66b768bd-4f84-8c31-7954-af2da819d4b9,player_0710,2025-01-14,9,9,8,0.3119,0.0901,202.0,393,1483,6.9,1677,False
93f65b6f-d84c-cc20-00bd-2562205cffb1,player_0517,2025-01-14,22,0,1,0.8332,0.7939,79.8,367,3761,8.1,2719,True
3a880cec-fab8-cd39-d6b3-e81aed370c84,player_0640,2025-01-14,12,3,4,0.2696,0.1603,219.5,315,1457,5.49,1067,False
62a5aa21-2b3f-de5d-d8b4-d672212552fa,player_0194,2025-01-14,14,6,9,0.1266,0.2612,331.8,163,231,5.3,376,False
2ac14fd1-eb74-e721-5b34-5eded26b6c21,player_0543,2025-01-14,2,11,2,0.337,0.1865,213.1,265,1511,6.2,994,False
271bb0ac-fb83-4299-b0db-a7b4fb6e5531,player_0221,2025-01-14,7,7,1,0.5145,0.1469,149.1,410,1191,7.87,1728,False
0702c1db-d2ad-8a48-0dfa-c4c9910af69d,player_0228,2025-01-14,28,4,10,0.8502,0.5274,107.2,220,4019,6.83,2538,True
7a49ae9c-df4b-4c19-6faa-039b98ec5b6a,player_0625,2025-01-14,18,9,7,0.2579,0.2772,271.5,258,1503,4.34,1138,False
ebafc098-26f7-12cc-81ca-7732b04fd83c,player_0093,2025-01-14,3,9,3,0.2311,0.1214,149.9,351,1025,4.11,1663,False
a3410b6f-7603-ccca-975e-1b27ead5d65a,player_0496,2025-01-14,13,6,5,0.2906,0.3089,273.7,439,1092,5.69,2904,False
2d799705-9e83-0948-89eb-14e833671e1c,player_0781,2025-01-14,14,8,9,0.4016,0.3287,321.7,257,709,6.96,1898,False
0835d895-ebf5-ccfa-f33b-b643cfb1dce1,player_0178,2025-01-14,13,8,8,0.3514,0.0529,271.7,255,1146,7.42,1730,False
99a93fad-282f-77e5-f386-fc844ba548a8,player_0497,2025-01-14,10,9,3,0.3111,0.1837,267.7,433,1717,3.33,1107,False
f1992de9-f263-ba35-d743-a4cdae3e0c98,player_0568,2025-01-14,0,3,0,0.3099,0.1482,156.8,269,823,8.0,2331,False
7eeaf42d-2345-f384-b354-f5f5a20bc47d,player_0412,2025-01-14,18,9,1,0.3859,0.2214,250.9,248,1094,4.81,919,False
f36450ac-2cba-898c-904d-27d3ccfae0aa,player_0420,2025-01-14,14,10,1,0.2716,0.0511,213.2,474,946,5.32,2079,False
73a8f499-fefb-fce1-02bf-8d3f6b186f2f,player_0214,2025-01-14,13,7,8,0.3608,0.2511,261.5,334,1570,6.89,2665,False
ed1bbacf-9c41-a509-eb06-756e1d947769,player_0004,2025-01-14,4,15,3,0.2769,0.0961,207.6,189,4,3.8,2167,False
78a072f4-2fa7-b26c-5682-32adc71da31f,player_0679,2025-01-14,7,9,6,0.1389,0.1761,299.5,411,915,5.64,2269,False
b0efea91-d4fd-defd-ba58-132e4d6d7a14,player_0314,2025-01-14,0,1,5,0.3956,0.2526,190.9,272,1249,5.68,2123,False
38f937a5-d073-4cc9-fc79-8076dabc3619,player_0629,2025-01-14,9,13,9,0.3904,0.0897,167.2,118,2106,6.01,896,False
0641edd0-7733-9180-ca8d-373d9bac88c7,player_0578,2025-01-14,6,12,4,0.2992,0.207,250.2,247,1244,4.68,1645,False
8f3fa283-9720-5b7b-2dce-def027bed417,player_0498,2025-01-14,14,12,9,0.4003,0.2771,241.9,222,599,6.36,2539,False
69bf8828-fc26-e00b-aa8b-dafb816d6a1a,player_0337,2025-01-14,14,6,3,0.232,0.1127,242.4,439,1640,6.55,2670,False
08de887f-703b-3070-e242-7f4fd922ba02,player_0171,2025-01-14,6,9,3,0.2936,0.131,267.8,430,1443,6.46,1786,False
9dc94cec-26e7-06c8-b86e-dfd784c97e1a,player_0204,2025-01-14,0,4,5,0.3507,0.2193,29.8,356,1746,4.85,781,False
c9028948-4a9d-c999-40a5-3e3416a08d89,player_0302,2025-01-14,5,14,0,0.273,0.0759,219.4,400,1026,6.43,1998,False
b01c040a-72f6-ce92-cfbb-37c4229e82a9,player_0260,2025-01-14,6,7,3,0.2439,0.1701,210.4,229,1161,4.73,2573,False
32a876d6-f03e-77ba-02a6-578f3de5f522,player_0122,2025-01-14,16,3,3,0.2963,0.1179,189.7,206,876,4.0,2634,False
33774342-a3e9-6af2-9a4a-e81a216754e1,player_0308,2025-01-14,13,0,0,0.2432,0.2372,201.6,409,2057,6.92,2345,False
a8347421-b00b-67da-5f1e-ffd03f5e9294,player_0106,2025-01-14,13,5,0,0.2421,0.1513,216.4,325,1204,5.94,1193,False
ef201504-9934-7650-33b2-4efe48d20498,player_0505,2025-01-14,12,14,5,0.1792,0.2021,246.4,437,1293,5.57,1820,False
514343fa-a07d-c689-3f2f-7d5a4188431e,player_0434,2025-01-14,11,6,7,0.3746,0.2701,249.6,459,866,5.12,1714,False
8f24b037-0d95-d9a7-cabf-65e43328139c,player_0574,2025-01-14,29,0,7,0.7049,0.7157,106.3,255,4684,7.69,2589,True
9839eaea-7dc5-018c-4f5e-fe58d9665bc2,player_0563,2025-01-14,14,9,0,0.3795,0.2016,160.2,319,1184,5.74,2099,False
c05d9598-0555-cd43-f936-1c6a4bf85b36,player_0282,2025-01-14,14,7,6,0.2028,0.2165,294.2,227,1677,8.37,2736,False
1376610a-4239-20d1-04e1-0a965ee260c4,player_0471,2025-01-14,0,2,7,0.3516,0.2685,221.2,93,782,4.25,3242,False
362336a2-14c0-7a45-64b9-6ddbc1195ecf,player_0418,2025-01-14,12,3,4,0.2818,0.1919,223.5,233,1393,4.2,1586,False
0e0c5447-709a-c907-1e07-40fc3c591043,player_0218,2025-01-14,13,2,4,0.2556,0.1347,236.8,543,1539,5.68,2814,False
246c7785-a7ca-ebd8-2007-670f16d9a8de,player_0003,2025-01-14,2,10,3,0.4241,0.2493,196.5,339,1319,8.49,1532,False
b498586e-42bd-3935-e986-60547f214692,player_0165,2025-01-14,6,4,1,0.3241,0.1852,323.4,368,1835,5.54,1745,False
7e8c55a4-8682-7f12-0be5-0937bf3465b4,player_0516,2025-01-14,7,10,8,0.2558,0.2578,225.6,545,699,6.29,2631,False
64380449-11ca-bff4-e48e-bcdd9491b1ed,player_0721,2025-01-14,3,10,7,0.4475,0.1644,228.1,323,38,5.73,1983,False
76bee87c-256e-5aef-6451-fba0b4bfd751,player_0043,2025-01-14,20,7,5,0.3083,0.2433,203.6,307,2439,3.02,1657,False
cc269780-ba32-211e-25de-03b23acbe6fb,player_0162,2025-01-14,0,4,8,0.1826,0.0639,177.0,85,1093,7.62,2480,False
6f68eb5b-b22b-ce2b-19e9-dc599923f5c9,player_0467,2025-01-14,4,0,7,0.2447,0.2113,234.5,301,846,6.8,1961,False
3fa330ff-ebd6-6712-3869-0be25faee956,player_0146,2025-01-14,4,7,0,0.2646,0.1073,139.0,262,804,6.15,1975,False
d20ad3bd-8f8b-9cd2-6692-2641b7d05756,player_0004,2025-01-14,0,16,6,0.189,0.1624,289.6,248,663,4.94,1637,False
ac7a6409-d7d3-1e15-fdc5-70b4c6517a6f,player_0235,2025-01-14,12,5,0,0.2343,0.2732,299.3,310,1006,5.61,1749,False
825f17f9-1fb6-2189-e383-f4b4f7e40b14,player_0111,2025-01-14,15,10,8,0.3343,0.2599,232.7,266,1344,6.03,2069,False
2c0c6db5-0945-e2e6-5123-4ad43bc3a901,player_0506,2025-01-14,5,5,4,0.3641,0.2372,283.9,281,1004,6.2,1090,False
2db8074b-679d-071d-6e58-947bc7b33617,player_0550,2025-01-14,7,3,4,0.0776,0.2008,247.1,298,747,4.28,2062,False
482ebe2c-9b4a-df5a-7f83-e6da57829d6c,player_0311,2025-01-14,9,9,6,0.2039,0.2018,166.2,432,846,4.76,2342,False
a13118d0-1392-e109-d322-8db7ef323e3e,player_0062,2025-01-14,2,7,0,0.3271,0.2375,161.6,51,1809,6.01,1716,False
691772b7-58aa-73f2-0e88-84cdd2c1911b,player_0038,2025-01-14,5,7,2,0.2182,0.1901,241.2,180,588,5.92,1647,False
9172300d-5eaa-ae6d-5d2c-710b27bc843b,player_0187,2025-01-14,6,3,1,0.3814,0.132,245.8,272,1936,5.11,2497,False
41aedc7f-5f81-8674-eff8-288746907258,player_0224,2025-01-14,15,6,0,0.2111,0.0855,240.3,27,1079,5.76,2062,False
6c6536fa-c359-b852-8560-ad5ee3cbaaf7,player_0481,2025-01-14,13,4,4,0.4637,0.2106,251.0,230,1092,5.5,1909,False
78f0950a-0833-438f-84e7-31dd68119653,player_0467,2025-01-14,11,8,4,0.2292,0.3034,130.1,296,679,3.95,2206,False
e57a4e6e-d453-bd4d-1a65-730648103809,player_0520,2025-01-14,9,7,6,0.3665,0.1702,315.7,384,1154,7.26,3509,False
73463590-e01a-a3b8-f168-e0de216ef958,player_0623,2025-01-14,12,6,3,0.227,0.1324,266.6,277,762,5.76,1612,False
8f677067-9bb1-9518-5737-ee98ec9be669,player_0266,2025-01-14,12,7,1,0.3728,0.2349,182.5,172,1544,4.34,1316,False
7cdfa0ed-a2e2-ebc4-9ef9-2887e98982e9,player_0232,2025-01-14,4,1,6,0.257,0.3908,234.3,268,538,3.92,1309,False
c1997980-1b37-2c43-de7e-73fe25116a08,player_0172,2025-01-14,0,4,4,0.1252,0.3797,238.2,82,1064,3.0,1682,False
4d6ff836-42a4-5f22-9dd2-1c86c0bb81b3,player_0389,2025-01-14,8,2,1,0.2055,0.0981,273.9,378,1096,6.07,1473,False
992cb291-1858-d4d4-1726-94dab14b2641,player_0139,2025-01-14,14,3,0,0.2223,0.3115,155.9,184,1567,6.51,2697,False
82c9a811-8f4c-d8f1-1cdd-789ab60c1b54,player_0753,2025-01-14,2,13,4,0.1761,0.245,182.6,299,1979,4.79,2172,False
7c010230-1988-b908-29e3-26ae4e64a624,player_0116,2025-01-14,2,11,7,0.4145,0.2562,303.7,235,1301,5.95,2045,False
9336c8fd-13f9-4143-1da9-f861b68fe6e7,player_0437,2025-01-14,6,11,4,0.247,0.2339,220.8,118,101,5.08,1525,False
9417588b-9e5b-8621-7820-652a572f9be8,player_0574,2025-01-14,36,6,6,0.8481,0.4963,81.1,353,3912,8.12,1707,True
903d7aa3-0c03-82a2-51e4-51fe6b405865,player_0104,2025-01-14,25,0,10,0.5862,0.5303,115.7,208,4028,8.2,1682,True
71e82409-2b10-31e3-9c95-1c8cc8f637e1,player_0691,2025-01-14,3,7,1,0.377,0.1578,239.4,167,744,6.16,1187,False
9348d9b5-f68a-6313-ba75-9ceffe79bc48,player_0736,2025-01-14,6,7,3,0.3243,0.2967,221.3,172,1909,8.68,2447,False
495895c8-d6a0-d65d-c251-9057688ac45b,player_0575,2025-01-14,5,9,1,0.241,0.157,230.7,7,544,4.77,2492,False
56e8dfed-60f5-7ad5-66f1-5bb332326553,player_0242,2025-01-14,3,7,4,0.2643,0.1482,250.5,142,510,5.01,1674,False
9d14ae26-393c-f531-f789-79fea4337081,player_0444,2025-01-14,1,16,6,0.2909,0.2636,258.1,311,1572,6.16,2618,False
f6e044d8-f49d-0b66-a5ae-ae7a756ade9f,player_0036,2025-01-14,5,8,4,0.1844,0.1581,103.5,526,1417,4.33,712,False
475e2118-8cfa-475c-886c-1472cb6e5c5a,player_0094,2025-01-14,7,0,9,0.3148,0.1382,187.8,454,2025,6.59,1880,False
d5c95f20-618d-8afd-398d-2e5513998cf0,player_0758,2025-01-14,36,2,11,0.6355,0.7272,84.4,299,4192,7.84,1829,True
413cb0cf-36f1-3b7b-0e38-b40801fdba38,player_0415,2025-01-14,12,11,0,0.2904,0.0415,244.6,142,1664,5.02,1839,False
55c08449-afc4-9cc8-a738-3aa7d12f73d1,player_0791,2025-01-14,10,4,2,0.4017,0.1982,270.5,218,0,5.91,1723,False
ba67a04d-186f-4a16-54f6-39f8ce95d123,player_0376,2025-01-14,14,12,2,0.2909,0.1527,212.9,107,1247,5.24,1404,False
8a65609b-eb69-2aff-5aa2-27e86a8a9923,player_0457,2025-01-14,8,7,7,0.328,0.1862,192.8,238,1298,7.25,1408,False
77057ac3-e888-f3bf-40fe-51e9f6df0676,player_0342,2025-01-14,10,2,7,0.3065,0.1356,281.8,541,1927,5.02,1226,False
41df9981-b9e7-bc8f-9a23-7dc6f624cbd3,player_0226,2025-01-14,8,0,6,0.3225,0.1261,255.5,256,1319,5.93,1577,False
d6676a00-67d9-ce2a-eee0-2a5c7baa947f,player_0259,2025-01-14,9,2,0,0.266,0.2122,215.4,579,1558,5.26,916,False
00a2de7d-deb9-6182-cce0-531e9837a951,player_0769,2025-01-14,9,8,3,0.2883,0.089,206.6,337,1361,5.53,1859,False
dddec93f-1137-d035-85ee-fa81a854a496,player_0206,2025-01-14,4,6,1,0.1753,0.1316,227.3,437,1410,6.34,2106,False
6ee1970b-0c8e-cd40-8f47-abc3890e71d8,player_0467,2025-01-14,5,6,2,0.4618,0.1012,166.0,335,1431,6.8,2011,False
31054c8e-39fb-0ce1-f75d-eb6941ed427a,player_0594,2025-01-14,1,6,1,0.3663,0.2201,159.3,195,2027,5.81,2020,False
385e8378-abfe-1e75-1612-6e507b6924b4,player_0113,2025-01-14,9,2,3,0.4064,0.1083,226.1,344,1373,5.9,2440,False
4f96d678-0eb5-714d-11df-29e0a539288c,player_0686,2025-01-14,10,3,4,0.1781,0.1918,241.1,443,632,6.1,1638,False
21b49a5e-a165-fd27-32c5-884e34f4816b,player_0092,2025-01-14,6,9,7,0.4782,0.1487,204.2,282,371,6.19,1335,False
2ad0a1c8-d98b-3a7d-75c1-6a6b2651d311,player_0483,2025-01-14,1,3,3,0.2163,0.1518,251.7,286,1193,7.54,1088,False
0770411e-e091-8e18-a230-aac6c8ddad2a,player_0668,2025-01-14,10,5,6,0.2441,0.1921,217.7,181,744,6.77,1564,False
02b90661-21e6-70de-c880-e35ccc97ac05,player_0120,2025-01-14,8,4,2,0.2436,0.1906,264.9,29,340,4.54,2246,False
faad3dc1-4748-e4c3-366f-2b3b0da81d9f,player_0053,2025-01-14,11,1,1,0.1869,0.1584,277.8,383,788,4.49,2470,False
79eb343d-9998-2be9-09be-85d8424b9d53,player_0755,2025-01-14,5,11,1,0.2239,0.2068,278.2,301,1522,5.82,1700,False
2bd2ae99-24b2-fb4a-fab6-b0227f72f64e,player_0030,2025-01-14,11,3,0,0.6364,0.5535,115.2,425,3457,5.39,1637,True
b65e18dd-9f87-25ef-bc51-41694b2f77a3,player_0342,2025-01-14,5,16,0,0.5028,0.1205,234.1,381,2124,4.47,1451,False
7b6cea60-2577-e301-98d8-ab1d201ba7b2,player_0384,2025-01-14,9,5,3,0.3271,0.221,259.3,295,693,5.26,2557,False
5a9c0357-016c-8518-0fc5-34edbea5917b,player_0210,2025-01-14,16,7,0,0.4312,0.2258,288.6,244,1140,4.37,2340,False
4dc393b1-f0e6-f3f1-e067-3933e4c7d812,player_0059,2025-01-14,6,5,5,0.3659,0.2682,234.3,410,1951,5.18,1200,False
3d7c1938-a8f8-f4b7-cf77-314a78c4bdf0,player_0436,2025-01-14,13,6,4,0.2718,0.3428,202.8,247,1640,7.71,2415,False
8a5f2ee8-a865-3e07-e2ac-bd0a0a64cde7,player_0593,2025-01-14,1,0,10,0.1929,0.248,229.7,277,316,6.77,1827,False
9a4a78b5-3abc-8763-0c93-dd5f7f6bf466,player_0228,2025-01-14,18,3,5,0.8422,0.6754,72.4,149,3993,7.53,1315,True
55d084ce-ab85-a6cf-e444-f5de9c776abb,player_0167,2025-01-14,9,8,4,0.4287,0.1922,299.5,361,665,5.31,2702,False
ed9253e0-386b-44f7-8268-23ebcf6461b6,player_0423,2025-01-14,6,0,0,0.2086,0.2028,299.4,234,1583,4.03,1476,False
b793124c-29cf-e51b-513c-9933414eb97a,player_0157,2025-01-14,5,17,4,0.3143,0.2818,170.9,275,1068,6.48,1570,False
8cb2fa61-cc3f-a18f-0ac1-83f005cc45e6,player_0413,2025-01-14,4,4,0,0.4442,0.1044,227.8,331,1319,5.6,799,False
59b0f936-7ed9-83d7-1402-5ff7555a1708,player_0517,2025-01-14,20,0,5,0.5877,0.7484,105.0,382,3694,8.1,2430,True
c5700d0a-2ddb-e035-6e01-4dc9d0357ce0,player_0012,2025-01-14,0,7,6,0.3698,0.1839,158.9,446,1392,5.47,665,False
a1cbc9ce-886c-727d-6c10-11a91a195f23,player_0338,2025-01-14,10,12,2,0.2017,0.2848,249.6,434,721,5.51,622,False
436b8e59-a255-b1a5-4fdc-2b2dad26a378,player_0619,2025-01-14,9,14,6,0.2594,0.2171,210.2,609,1568,4.72,1228,False
0571c52f-8529-9e8c-590f-30c7f1dbe16d,player_0542,2025-01-14,11,8,0,0.3255,0.1226,225.8,289,1768,4.22,2526,False
efa6ae0b-e69e-6f62-6548-b78f06661ff7,player_0583,2025-01-14,21,5,2,0.3447,0.2908,268.6,448,1102,7.27,801,False
d6aa6397-ac84-7102-f468-38f4581c2ae6,player_0180,2025-01-14,7,7,5,0.2473,0.0861,222.8,360,47,2.91,2061,False
f8ce19a9-5bf0-15af-b0d2-62fb03b084e9,player_0353,2025-01-14,2,2,0,0.3031,0.2264,319.0,309,1523,6.01,2097,False
b5122df8-75b1-7a55-d426-2982e43e4288,player_0650,2025-01-15,7,8,0,0.1505,0.2513,258.7,172,1255,5.39,1329,False
d0a643fe-a53b-c024-d1a6-9d87f54e2019,player_0744,2025-01-15,14,7,0,0.3048,0.2449,242.1,391,1972,3.49,1837,False
958c2936-b186-78ce-4e40-bfbaa8cfe589,player_0631,2025-01-15,12,10,4,0.2127,0.1695,198.6,335,2007,3.38,2248,False
dcd81a8b-a8d6-faf6-df0d-def190c40e45,player_0343,2025-01-15,6,4,8,0.3293,0.2381,221.9,396,1099,6.58,2963,False
7f695b97-e581-d601-04cd-c4e87225539d,player_0795,2025-01-15,9,9,6,0.2976,0.1973,268.4,291,1227,4.96,806,False
a3bdd4d6-0a01-d8b6-4ab6-3e0f3cfbc642,player_0546,2025-01-15,15,17,6,0.3754,0.177,288.2,382,1177,6.79,2378,False
97e1bc36-c520-d50f-a0ff-349802f4298f,player_0447,2025-01-15,7,2,7,0.4544,0.2218,237.8,389,1602,4.73,1384,False
2cabb9ad-a15d-d7c4-3a38-204b2091a706,player_0506,2025-01-15,15,8,7,0.4008,0.1154,227.9,202,1360,4.68,1657,False
6d59ade7-5287-c72e-39a8-ab5e022f8a47,player_0019,2025-01-15,4,1,5,0.2961,0.2567,199.7,319,551,3.99,2778,False
87b06378-466b-9910-8411-69cdb95175be,player_0370,2025-01-15,10,6,6,0.1935,0.2578,222.5,223,1862,4.01,2629,False
ac6ae5e1-443c-f3a1-5210-5009b20775f2,player_0568,2025-01-15,7,13,5,0.3967,0.2572,116.1,452,989,5.29,1548,False
b58d4c97-59df-5bb2-588a-7de79f57dbfc,player_0387,2025-01-15,7,3,0,0.2011,0.191,229.7,206,777,5.52,2113,False
cff716ad-b85f-20e5-ab1a-a0c576990442,player_0250,2025-01-15,18,3,3,0.69,0.6012,67.9,231,3599,7.08,1082,True
bb5cc587-d268-9ad4-b758-4252fd9ced09,player_0017,2025-01-15,0,0,2,0.2708,0.1258,189.0,214,898,5.81,1512,False
2fa0bdbd-011e-6a9d-e6aa-2fe65f0a1c6b,player_0672,2025-01-15,8,12,0,0.3194,0.1353,156.9,239,431,8.14,1851,False
bf2f97f3-2e5e-34f0-f9bc-4e90939f8a27,player_0352,2025-01-15,7,4,1,0.3288,0.0768,243.3,400,1358,5.57,2015,False
609141dd-770c-5816-c685-d4ec3cbba6ad,player_0556,2025-01-15,8,6,2,0.2942,0.1228,147.5,38,1834,5.15,1801,False
b20904fb-0814-b870-8873-93d3e9d491ba,player_0112,2025-01-15,6,6,5,0.2285,0.2535,198.2,313,458,4.51,2119,False
f890be80-ba10-eee6-c367-c59c0ab0b4ba,player_0260,2025-01-15,4,6,0,0.2557,0.2634,270.9,326,1848,2.96,2213,False
b40f1f18-c04a-00cb-58c4-c481742b0da8,player_0507,2025-01-15,8,10,0,0.1755,0.3234,185.4,330,1684,6.4,1039,False
f0146b37-b780-1b06-1634-647134cee146,player_0135,2025-01-15,6,3,8,0.2649,0.2575,264.2,302,1183,4.51,2830,False
973c45bb-929b-a6f8-5dc9-82461d9832e1,player_0133,2025-01-15,11,7,5,0.2232,0.2003,87.3,430,821,8.09,2176,False
5c66f44b-2901-6181-6266-c153736c1975,player_0728,2025-01-15,11,10,5,0.2834,0.1804,238.1,243,1540,2.94,1562,False
310f83a6-564e-37d8-7f95-8cc715e00ea2,player_0482,2025-01-15,0,9,1,0.3809,0.2677,172.4,354,374,7.3,3287,False
9d0693fe-5683-3c67-b3a2-2baea0bef0ee,player_0100,2025-01-15,10,13,5,0.3168,0.379,181.3,278,1575,6.53,3065,False
0a9b5f64-2af1-74b9-9d27-143a30ad3bfa,player_0506,2025-01-15,0,11,4,0.2473,0.3359,259.3,196,708,6.81,2163,False
54ad9d4f-2bca-46c1-cfc0-77c009a8a33c,player_0507,2025-01-15,5,2,0,0.4324,0.2716,248.1,522,879,6.02,1979,False
05b9573d-3d67-5516-4988-ce352bba2b8b,player_0159,2025-01-15,21,3,5,0.7249,0.7027,79.0,152,3365,6.36,1552,True
77e44b63-e0c2-7c6c-b2e7-1ac122bb4bc9,player_0747,2025-01-15,2,2,4,0.3273,0.153,214.9,231,728,5.32,1795,False
1ab55a80-431e-dda3-ed98-5f04c6b68fb6,player_0106,2025-01-15,6,9,7,0.049,0.2373,199.6,218,1625,5.77,1940,False
7005fe0c-2d4f-8c5d-b922-183f64df935c,player_0236,2025-01-15,10,1,4,0.4733,0.1959,207.5,391,1636,6.04,922,False
a211236b-43a7-255b-7166-cd1983d54d0f,player_0185,2025-01-15,14,3,2,0.334,0.1215,132.1,104,1036,8.11,1451,False
fb820695-bc20-30f5-b67f-bb29cf270e27,player_0578,2025-01-15,10,7,0,0.3757,0.1893,257.7,418,1586,5.25,1593,False
2a5bc72d-1a23-a319-8c86-7ecea5c3a06d,player_0561,2025-01-15,9,6,5,0.2028,0.409,200.9,303,1059,5.52,1767,False
900de8f5-49a5-fcaf-60f2-4fff3cdd5a7c,player_0242,2025-01-15,0,3,5,0.3438,0.2293,186.5,101,1090,4.93,2073,False
ec521c9d-eef1-050f-007e-3e9f474bedea,player_0310,2025-01-15,1,0,1,0.2363,0.2163,194.0,439,821,4.98,2673,False
b22c8c07-e02f-d093-9398-f71bace0a734,player_0690,2025-01-15,11,7,1,0.2087,0.2238,227.5,231,1759,4.5,674,False
378a5a01-647d-f75d-e3ab-6f3cec5d66f5,player_0552,2025-01-15,12,11,2,0.3021,0.2255,157.3,119,1308,4.54,1436,False
7226d9ca-f5d0-563e-3d4c-90e4b71a0cd7,player_0685,2025-01-15,9,9,5,0.3415,0.3228,178.1,287,612,3.96,1965,False
2d943223-d6f4-0379-b940-74e1ba35054a,player_0197,2025-01-15,12,4,1,0.5043,0.1301,197.3,155,1115,4.75,1201,False
c818ab72-aea3-1181-37a9-9592d67a6b6f,player_0408,2025-01-15,8,14,3,0.0478,0.295,209.7,281,1478,6.0,2373,False
2353b00a-b55b-ea55-2d54-88dea3fcc4cb,player_0051,2025-01-15,14,1,4,0.0513,0.2982,181.6,364,1604,4.74,2918,False
496c085a-bac0-12bf-b165-d9a7b7346a56,player_0337,2025-01-15,3,0,0,0.3411,0.1726,189.2,371,819,3.83,2041,False
24ac017c-827f-b356-426f-c7edcb828fd3,player_0086,2025-01-15,7,5,6,0.2875,0.2539,251.6,186,1133,6.42,1529,False
9be2bb33-2580-aedf-d4d2-fa91be2bd1bb,player_0538,2025-01-15,7,5,4,0.2543,0.3109,170.5,340,1028,3.19,1594,False
0e98eec5-b438-a16e-09b5-b54bd1c33bf8,player_0523,2025-01-15,17,0,3,0.3589,0.0625,236.7,308,661,3.94,1689,False
f1085aa7-2d80-3089-28a5-46f93aba9ffd,player_0463,2025-01-15,8,3,4,0.3625,0.3141,208.8,403,1749,5.29,1069,False
45ad73ee-3cd3-0f82-5f40-7770a773c2b7,player_0233,2025-01-15,14,2,11,0.2164,0.1073,181.7,262,459,5.88,1752,False
6e3181ed-867f-51b2-d4de-4afef758682d,player_0502,2025-01-15,10,4,7,0.2118,0.2451,263.4,412,1409,5.04,2176,False
7015927e-9ba6-038b-af3c-03410d985a78,player_0602,2025-01-15,4,9,1,0.3456,0.1527,193.2,61,1443,5.21,3180,False
87603530-7f42-ce08-6d93-439f24eacc02,player_0538,2025-01-15,5,2,5,0.1996,0.1685,167.1,451,1378,5.53,1617,False
e56c7c82-0aaf-1b1b-ac50-3240b7b8a053,player_0038,2025-01-15,4,3,6,0.2338,0.1575,190.3,315,1020,5.52,955,False
61d034ee-0d1b-c829-c3c3-cdbd7ba4d968,player_0068,2025-01-15,8,3,10,0.3964,0.1186,84.8,291,1222,5.58,1858,False
daa368e0-f033-3a2f-d580-b79572a9b908,player_0441,2025-01-15,6,10,4,0.3002,0.2324,242.9,127,2146,3.77,1994,False
0b4ae96a-fae1-ac6c-3260-d819f0eee781,player_0122,2025-01-15,12,3,0,0.3433,0.062,265.0,287,1572,4.67,1932,False
2dfba306-b9e1-7e88-46ff-c739daf18cd1,player_0235,2025-01-15,13,11,2,0.4576,0.3173,255.6,78,647,5.71,2324,False
e13a0df4-7be1-4112-ddb9-7533541a8220,player_0068,2025-01-15,11,11,3,0.267,0.3068,183.4,357,2264,6.8,1379,False
3874fbcd-95b1-17c4-cec0-31dacc4cf2f1,player_0071,2025-01-15,3,9,2,0.1188,0.196,183.8,106,1597,5.94,1291,False
cf664afa-0473-4418-f39b-0efa30da8320,player_0718,2025-01-15,16,2,6,0.5442,0.6788,65.3,391,3440,7.64,1915,True
e7aad73a-fc65-b31f-10bb-9860901c95eb,player_0028,2025-01-15,10,11,2,0.4559,0.1911,171.6,221,1085,4.13,1925,False
ce0c0ade-3992-672a-2703-2363f9945431,player_0480,2025-01-15,7,6,5,0.2727,0.2982,259.6,257,1481,6.68,742,False
e0cdac3d-ef21-cebf-6e0c-2c8e5ee7f1e8,player_0618,2025-01-15,0,8,3,0.1786,0.1659,183.9,233,1122,6.02,1843,False
40dad065-c22a-9828-1a52-5796c13818dd,player_0257,2025-01-15,4,7,2,0.0667,0.0756,154.1,256,410,7.71,650,False
969553f2-6859-78ab-53e8-e711e9441ed0,player_0736,2025-01-15,20,9,2,0.3151,0.1956,239.6,375,643,3.31,2288,False
f3e11b15-1208-1ea2-9c39-44f592aeec42,player_0097,2025-01-15,13,10,0,0.4441,0.2259,285.3,297,918,3.1,1631,False
000b03f1-4f17-ed63-dba3-51c47944a94b,player_0636,2025-01-15,13,7,6,0.2439,0.1975,325.6,449,1001,5.91,1908,False
9164045b-6963-471d-9421-573dee8c68c0,player_0222,2025-01-15,2,8,0,0.3232,0.1719,187.5,228,726,3.93,1203,False
e3cecd37-b330-7ca5-bbe9-4a6053e6f205,player_0160,2025-01-15,9,0,6,0.2536,0.1296,186.6,166,120,6.68,2087,False
276e4a5e-278c-289f-0d26-08846dde3ad5,player_0106,2025-01-15,15,0,5,0.2241,0.2194,271.0,206,534,5.06,1883,False
4a25ddb9-02ec-4dc5-90d0-62f3ec2372fe,player_0655,2025-01-15,6,7,8,0.2521,0.1367,313.3,230,1061,6.64,1421,False
86a89f38-a124-91d4-75ce-2807034fb25b,player_0505,2025-01-15,4,6,5,0.2509,0.3452,205.0,447,1763,5.35,2822,False
